Emp;Uni;Item;Descricao;Sit;Marca;Emp_Clone;Uni_Clone;Item_Clone;Descricao_Clone;Sit_Clone;Marca_Clone;
01;198;8048416;STELAR WHITE NA RS 14,5X90              ;FP;Eliane         ;01;198;8059639;STELAR WHITE NA RS 14,5X90              ;LB;Eliane         ;
01;198;8048417;AGATA CINZA NAT RS 14,5X90              ;FP;DecorTiles     ;01;198;8059608;AGATA CINZA NAT RS 14,5X90              ;LB;DecorTiles     ;
01;198;8048418;AGATA CARBONO NAT RS 14,5X90            ;FP;DecorTiles     ;01;198;8059607;AGATA CARBONO NAT RS 14,5X90            ;LB;DecorTiles     ;
01;198;8048421;ECO OFF WHITE NAT RS 14,5X90            ;FP;DecorTiles     ;01;198;8059611;ECO OFF WHITE NAT RS 14,5X90            ;LB;DecorTiles     ;
01;198;8048421;ECO OFF WHITE NAT RS 14,5X90            ;FP;DecorTiles     ;01;210;8063854;ECO OFF WHITE NAT RS 14,5X90            ;FP;DecorTiles     ;
01;198;8048424;SAMPA CINZA AC RS 10X90                 ;FP;DecorTiles     ;01;198;8059579;SAMPA CINZA AC RS 9,5X90                ;LB;DecorTiles     ;
01;208;8048644;EVOQUE NOZ 18,7X122,7                   ;LB;Eliane         ;13; 30;8052689;EVOQUE NOZ 18,7X122,7                   ;LB;Eliane         ;
01;208;8048646;MIND ALMOND 18,7X122,7                  ;LB;Eliane         ;13; 30;8052690;MIND ALMOND 18,7X122,7                  ;LB;Eliane         ;
01;208;8048650;TOUCH AMBER 18,7X122,7                  ;LB;Eliane         ;13; 30;8052688;TOUCH AMBER 18,7X122,7                  ;LB;Eliane         ;
01;208;8048651;SOUL NOZ 18,7X122,7                     ;LB;Eliane         ;13; 30;8052686;SOUL NOZ 18,7X122,7                     ;LB;Eliane         ;
01;208;8048652;SOUND MOKA 18,7X122,7                   ;LB;Eliane         ;13; 30;8052687;SOUND MOKA 18,7X122,7                   ;LB;Eliane         ;
01;208;8048653;ENERGY MARFIM 18,7X122,7                ;LB;Eliane         ;13; 30;8052685;ENERGY MARFIM 18,7X122,7                ;LB;Eliane         ;
01;198;8048655;ISEO MARFIM AC RS 14,5X90               ;FP;Eliane         ;01;198;8059567;ISEO MARFIM AC RS 14,5X90               ;LB;Eliane         ;
01;198;8048655;ISEO MARFIM AC RS 14,5X90               ;FP;Eliane         ;01;210;8063856;ISEO MARFIM AC RS 14,5X90               ;FP;Eliane         ;
01;198;8048667;CARVALHO MARFIM MA RS 14,5X120          ;FP;Eliane         ;01;198;8065314;CARVALHO MARFIM MA RS 14,5X120          ;LB;Eliane         ;
01;198;8048668;ATLANTICA AMBAR AC RS 14,5X120          ;FP;DecorTiles     ;01;198;8063009;ATLANTICA AMBAR AC RS 14,5X120          ;LB;DecorTiles     ;
01;198;8048669;SAMPA OFF WHITE EXT RS 14,5X120         ;FP;DecorTiles     ;01;198;8055112;SAMPA OFF WHITE EXT RS 14,5X120         ;LB;DecorTiles     ;
01;198;8048670;SAMPA CINZA EXT RS 14,5X120             ;FP;DecorTiles     ;01;198;8055100;SAMPA CINZA EXT RS 14,5X120             ;LB;DecorTiles     ;
01;198;8048671;SAMPA CINZA EXT RS 14,5X90              ;FP;DecorTiles     ;01;198;8059581;SAMPA CINZA EXT RS 14,5X90              ;LB;DecorTiles     ;
01;198;8048673;ISEO MARFIM EXT RS 14,5X90              ;FP;Eliane         ;01;198;8061248;ISEO MARFIM EXT RS 14,5X90              ;LB;Eliane         ;
01; 63;8048966;SAMPA CINZA AC 60X120                   ;FP;DecorTiles     ;01; 63;8056024;SAMPA CINZA AC 60X120                   ;LB;DecorTiles     ;
01;198;8049051;MINIMUM CIMENTO EXT RS 14,5X90          ;FP;Eliane         ;01;198;8059633;MINIMUM CIMENTO EXT RS 14,5X90          ;LB;Eliane         ;
13;  1;8049451;BALI DECK CAMEL EXT 60X60               ;LB;Eliane         ;13;  1;8057593;BALI DECK CAMEL EXT 61X61               ;PL;Eliane         ;
01; 31;8049455;BALI DECK CAMEL EXT 90X90               ;FP;Eliane         ;01; 31;8060353;BALI DECK CAMEL EXT 90X90               ;LB;Eliane         ;
01; 31;8049457;BALI DECK CAMEL EXT 60X60               ;FP;Eliane         ;01; 31;8057507;BALI DECK CAMEL EXT 60X60               ;LB;Eliane         ;
01; 41;8049459;MICRON COSMIC NA 80X80                  ;FP;Eliane         ;01; 41;8056613;MICRON COSMIC NA 80X80                  ;LB;Eliane         ;
01; 31;8049498;ATINS SHELL AC 90X90                    ;FP;DecorTiles     ;01; 31;8054308;ATINS SHELL AC 90X90                    ;LB;DecorTiles     ;
01; 31;8049499;ATINS SHELL EXT 90X90                   ;FP;DecorTiles     ;01; 63;8052040;ATINS SHELL EXT 90X90                   ;FP;DecorTiles     ;
01; 31;8049499;ATINS SHELL EXT 90X90                   ;FP;DecorTiles     ;01; 63;8054366;ATINS SHELL EXT 90X90                   ;LB;DecorTiles     ;
01; 31;8049499;ATINS SHELL EXT 90X90                   ;FP;DecorTiles     ;01; 63;8069375;ATINS SHELL EXT 90X90R                  ;PL;DecorTiles     ;
01; 31;8049500;ATINS FENDI AC 90X90                    ;FP;DecorTiles     ;01; 31;8054305;ATINS FENDI AC 90X90                    ;LB;DecorTiles     ;
01; 31;8049501;ATINS FENDI EXT 90X90                   ;FP;DecorTiles     ;01; 63;8052041;ATINS FENDI EXT 90X90                   ;FP;DecorTiles     ;
01; 31;8049501;ATINS FENDI EXT 90X90                   ;FP;DecorTiles     ;01; 63;8054363;ATINS FENDI EXT 90X90                   ;LB;DecorTiles     ;
01; 31;8049501;ATINS FENDI EXT 90X90                   ;FP;DecorTiles     ;01; 63;8069373;ATINS FENDI EXT 90X90R                  ;PL;DecorTiles     ;
01; 31;8049504;ATINS FOG AC 90X90                      ;FP;DecorTiles     ;01; 31;8054306;ATINS FOG AC 90X90                      ;LB;DecorTiles     ;
01; 31;8049505;ATINS FOG EXT 90X90                     ;FP;DecorTiles     ;01; 63;8052043;ATINS FOG EXT 90X90                     ;FP;DecorTiles     ;
01; 31;8049505;ATINS FOG EXT 90X90                     ;FP;DecorTiles     ;01; 63;8054364;ATINS FOG EXT 90X90                     ;LB;DecorTiles     ;
01; 31;8049505;ATINS FOG EXT 90X90                     ;FP;DecorTiles     ;01; 63;8069374;ATINS FOG EXT 90X90R                    ;PL;DecorTiles     ;
01; 63;8049513;ATINS SHELL AC 120X120                  ;FP;DecorTiles     ;01; 63;8054773;ATINS SHELL AC 120X120                  ;LB;DecorTiles     ;
01; 63;8049513;ATINS SHELL AC 120X120                  ;FP;DecorTiles     ;13; 34;8066141;ATINS SHELL AC 120X120                  ;LB;DecorTiles     ;
01; 63;8049514;ATINS SHELL EXT 120X120                 ;FP;DecorTiles     ;01; 63;8054774;ATINS SHELL EXT 120X120                 ;LB;DecorTiles     ;
01; 63;8049515;ATINS FENDI AC 120X120                  ;FP;DecorTiles     ;01; 63;8054766;ATINS FENDI AC 120X120                  ;LB;DecorTiles     ;
01; 63;8049516;ATINS FENDI EXT 120X120                 ;FP;DecorTiles     ;01; 63;8054767;ATINS FENDI EXT 120X120                 ;LB;DecorTiles     ;
01; 63;8049519;ATINS FOG AC 120X120                    ;FP;DecorTiles     ;01; 63;8054768;ATINS FOG AC 120X120                    ;LB;DecorTiles     ;
01; 63;8049520;ATINS FOG EXT 120X120                   ;FP;DecorTiles     ;01; 63;8054769;ATINS FOG EXT 120X120                   ;LB;DecorTiles     ;
01; 63;8049522;ATINS BAMBOO SHELL AC 60X120            ;FP;DecorTiles     ;01; 63;8055972;ATINS BAMBOO SHELL AC 60X120            ;LB;DecorTiles     ;
01; 63;8049525;ATINS BAMBOO FOG AC 60X120              ;FP;DecorTiles     ;01; 63;8055970;ATINS BAMBOO FOG AC 60X120              ;LB;DecorTiles     ;
13;  1;8049528;ATINS SHELL AC 60X120                   ;FP;DecorTiles     ;13;  1;8056039;ATINS SHELL AC 60X120                   ;FP;DecorTiles     ;
13;  1;8049528;ATINS SHELL AC 60X120                   ;FP;DecorTiles     ;01; 54;8059445;ATINS SHELL AC 60X120                   ;FP;DecorTiles     ;
13;  1;8049528;ATINS SHELL AC 60X120                   ;FP;DecorTiles     ;13;  1;8066172;ATINS SHELL AC 60X120R                  ;LB;DecorTiles     ;
13;  1;8049530;ATINS FENDI AC 60X120                   ;FP;DecorTiles     ;13;  1;8056033;ATINS FENDI AC 60X120                   ;FP;DecorTiles     ;
13;  1;8049530;ATINS FENDI AC 60X120                   ;FP;DecorTiles     ;13;  1;8066170;ATINS FENDI AC 60X120R                  ;LB;DecorTiles     ;
13;  1;8049534;ATINS FOG AC 60X120                     ;FP;DecorTiles     ;13;  1;8056035;ATINS FOG AC 60X120                     ;FP;DecorTiles     ;
13;  1;8049534;ATINS FOG AC 60X120                     ;FP;DecorTiles     ;13;  1;8066171;ATINS FOG AC 60X120R                    ;LB;DecorTiles     ;
01;  1;8049546;DIAMANTE WHITE BR 10X30                 ;LB;Eliane         ;01;  1;8050483;COLORBLOCK LIGHT BR 10X30               ;LB;DecorTiles     ;
01;  1;8049547;DIAMANTE PASTEL MIST BR 10X30           ;LB;Eliane         ;01;  1;8050484;COLORBLOCK FROST BR 10X30               ;LB;DecorTiles     ;
01;  1;8049548;DIAMANTE PASTEL SKY BR 10X30            ;LB;Eliane         ;01;  1;8050485;COLORBLOCK CLOUD BR 10X30               ;LB;DecorTiles     ;
01;  1;8049549;DIAMANTE BONE BR 10X30                  ;LB;Eliane         ;01;  1;8050486;COLORBLOCK VANILLA BR 10X30             ;LB;DecorTiles     ;
01;  1;8049550;DIAMANTE PASTEL MINT BR 10X30           ;LB;Eliane         ;01;  1;8050487;COLORBLOCK TEA BR 10X30                 ;LB;DecorTiles     ;
01;  1;8049551;DIAMANTE BLUE BR 10X30                  ;LB;Eliane         ;01;  1;8050488;COLORBLOCK MARINE BR 10X30              ;LB;DecorTiles     ;
01;  1;8049552;DIAMANTE TEAL BR 10X30                  ;LB;Eliane         ;01;  1;8050489;COLORBLOCK TOPAZ BR 10X30               ;LB;DecorTiles     ;
01;  1;8049553;DIAMANTE OCRE BR 10X30                  ;LB;Eliane         ;01;  1;8050490;COLORBLOCK POLLEN BR 10X30              ;LB;DecorTiles     ;
01;  1;8049554;DIAMANTE PASTEL LAVENDER BR 10X30       ;LB;Eliane         ;01;  1;8050491;COLORBLOCK VERBENA BR 10X30             ;LB;DecorTiles     ;
01; 63;8049578;BRAVA SHELL AC 120X120                  ;FP;DecorTiles     ;01; 63;8054781;BRAVA SHELL AC 120X120                  ;LB;DecorTiles     ;
01; 63;8049580;BRAVA GRIS AC 120X120                   ;FP;DecorTiles     ;01; 63;8054777;BRAVA GRIS AC 120X120                   ;LB;DecorTiles     ;
01; 63;8049584;KHALI OFF WHITE AC 120X120              ;FP;Eliane         ;01; 63;8054812;KHALI OFF WHITE AC 120X120              ;LB;Eliane         ;
01; 63;8049584;KHALI OFF WHITE AC 120X120              ;FP;Eliane         ;13; 34;8066142;KHALI OFF WHITE AC 120X120              ;LB;Eliane         ;
01; 63;8049585;KHALI MARFIM AC 120X120                 ;FP;Eliane         ;01; 63;8054806;KHALI MARFIM AC 120X120                 ;LB;Eliane         ;
01; 63;8049587;KHALI GRIS AC 120X120                   ;FP;Eliane         ;01; 63;8054804;KHALI GRIS AC 120X120                   ;LB;Eliane         ;
01; 63;8049588;KHALI OFF WHITE EXT 120X120             ;FP;Eliane         ;01; 63;8054813;KHALI OFF WHITE EXT 120X120             ;LB;Eliane         ;
01; 63;8049589;KHALI MARFIM EXT 120X120                ;FP;Eliane         ;01; 63;8054811;KHALI MARFIM EXT 120X120                ;LB;Eliane         ;
01; 63;8049591;KHALI GRIS EXT 120X120                  ;FP;Eliane         ;01; 63;8054805;KHALI GRIS EXT 120X120                  ;LB;Eliane         ;
01; 63;8049618;MAGMA TERRACOTA EXT 60X120              ;FP;DecorTiles     ;01; 63;8056008;MAGMA TERRACOTA EXT 60X120              ;LB;DecorTiles     ;
01; 63;8049619;MAGMA SLATE EXT 60X120                  ;FP;DecorTiles     ;01; 63;8056007;MAGMA SLATE EXT 60X120                  ;LB;DecorTiles     ;
01; 63;8049624;KHALI OFF WHITE AC 60X120               ;FP;Eliane         ;01; 63;8056003;KHALI OFF WHITE AC 60X120               ;LB;Eliane         ;
01; 63;8049628;KHALI MARFIM AC 60X120                  ;FP;Eliane         ;01; 63;8056002;KHALI MARFIM AC 60X120                  ;LB;Eliane         ;
01; 63;8049630;KHALI GRIS AC 60X120                    ;FP;Eliane         ;01; 63;8056001;KHALI GRIS AC 60X120                    ;LB;Eliane         ;
01; 31;8049668;BRAVA SHELL AC 90X90                    ;FP;DecorTiles     ;01; 31;8054311;BRAVA SHELL AC 90X90                    ;LB;DecorTiles     ;
01; 31;8049670;BRAVA GRIS AC 90X90                     ;FP;DecorTiles     ;01; 31;8054309;BRAVA GRIS AC 90X90                     ;LB;DecorTiles     ;
01; 31;8049674;SAMPA OFF WHITE AC 90X90                ;FP;DecorTiles     ;01; 31;8054316;SAMPA OFF WHITE AC 90X90                ;LB;DecorTiles     ;
01; 31;8049675;SAMPA OFF WHITE EXT 90X90               ;FP;DecorTiles     ;01; 63;8052047;SAMPA OFF WHITE EXT 90X90               ;PL;DecorTiles     ;
01; 31;8049675;SAMPA OFF WHITE EXT 90X90               ;FP;DecorTiles     ;01; 31;8054317;SAMPA OFF WHITE EXT 90X90               ;LB;DecorTiles     ;
01; 31;8049676;SAMPA FENDI AC 90X90                    ;FP;DecorTiles     ;01; 31;8054314;SAMPA FENDI AC 90X90                    ;LB;DecorTiles     ;
01; 31;8049677;SAMPA FENDI EXT 90X90                   ;FP;DecorTiles     ;01; 63;8052048;SAMPA FENDI EXT 90X90                   ;PL;DecorTiles     ;
01; 31;8049677;SAMPA FENDI EXT 90X90                   ;FP;DecorTiles     ;01; 31;8054315;SAMPA FENDI EXT 90X90                   ;LB;DecorTiles     ;
01; 31;8049678;SAMPA CIMENTO AC 90X90                  ;FP;DecorTiles     ;01; 63;8053645;SAMPA CIMENTO AC 90X90                  ;FP;DecorTiles     ;
01; 31;8049678;SAMPA CIMENTO AC 90X90                  ;FP;DecorTiles     ;01; 31;8054312;SAMPA CIMENTO AC 90X90                  ;LB;DecorTiles     ;
01; 31;8049679;SAMPA CIMENTO EXT 90X90                 ;FP;DecorTiles     ;01; 63;8052049;SAMPA CIMENTO EXT 90X90                 ;PL;DecorTiles     ;
01; 31;8049679;SAMPA CIMENTO EXT 90X90                 ;FP;DecorTiles     ;01; 31;8054313;SAMPA CIMENTO EXT 90X90                 ;LB;DecorTiles     ;
01; 63;8049688;KHALI OFF WHITE AC 90X90                ;FP;Eliane         ;01; 63;8054400;KHALI OFF WHITE AC 90X90                ;LB;Eliane         ;
01; 63;8049688;KHALI OFF WHITE AC 90X90                ;FP;Eliane         ;01; 31;8059274;KHALI OFF WHITE AC 90X90                ;FP;Eliane         ;
01; 63;8049688;KHALI OFF WHITE AC 90X90                ;FP;Eliane         ;01; 63;8069382;KHALI OFF WHITE AC 90X90R               ;PL;Eliane         ;
01; 63;8049689;KHALI MARFIM AC 90X90                   ;FP;Eliane         ;01; 63;8054398;KHALI MARFIM AC 90X90                   ;LB;Eliane         ;
01; 63;8049689;KHALI MARFIM AC 90X90                   ;FP;Eliane         ;01; 31;8060758;KHALI MARFIM AC 90X90                   ;FP;Eliane         ;
01; 63;8049689;KHALI MARFIM AC 90X90                   ;FP;Eliane         ;01; 63;8069380;KHALI MARFIM AC 90X90R                  ;PL;Eliane         ;
01; 63;8049691;KHALI GRIS AC 90X90                     ;FP;Eliane         ;01; 63;8054396;KHALI GRIS AC 90X90                     ;LB;Eliane         ;
01; 63;8049691;KHALI GRIS AC 90X90                     ;FP;Eliane         ;01; 31;8060757;KHALI GRIS AC 90X90                     ;FP;Eliane         ;
01; 63;8049691;KHALI GRIS AC 90X90                     ;FP;Eliane         ;01; 63;8069379;KHALI GRIS AC 90X90R                    ;PL;Eliane         ;
01; 63;8049692;KHALI OFF WHITE EXT 90X90               ;FP;Eliane         ;01; 63;8054401;KHALI OFF WHITE EXT 90X90               ;FP;Eliane         ;
01; 63;8049692;KHALI OFF WHITE EXT 90X90               ;FP;Eliane         ;01; 63;8059316;KHALI OFF WHITE EXT 90X90               ;LB;Eliane         ;
01; 63;8049692;KHALI OFF WHITE EXT 90X90               ;FP;Eliane         ;01; 63;8069461;KHALI OFF WHITE EXT 90X90R              ;PL;Eliane         ;
01; 63;8049693;KHALI MARFIM EXT 90X90                  ;FP;Eliane         ;01; 63;8054399;KHALI MARFIM EXT 90X90                  ;LB;Eliane         ;
01; 63;8049693;KHALI MARFIM EXT 90X90                  ;FP;Eliane         ;01; 63;8069381;KHALI MARFIM EXT 90X90R                 ;PL;Eliane         ;
01; 63;8049695;KHALI GRIS EXT 90X90                    ;FP;Eliane         ;01; 63;8054397;KHALI GRIS EXT 90X90                    ;FP;Eliane         ;
01; 63;8049695;KHALI GRIS EXT 90X90                    ;FP;Eliane         ;01; 63;8059317;KHALI GRIS EXT 90X90                    ;LB;Eliane         ;
01; 63;8049695;KHALI GRIS EXT 90X90                    ;FP;Eliane         ;01; 63;8069462;KHALI GRIS EXT 90X90R                   ;PL;Eliane         ;
01; 63;8049696;BOTANICA FENDI MA 19,7X120              ;FP;DecorTiles     ;01; 63;8056328;BOTANICA FENDI MA 19,7X120              ;LB;DecorTiles     ;
01; 63;8049697;BOTANICA FENDI EXT 19,7X120             ;FP;DecorTiles     ;01; 63;8056327;BOTANICA FENDI EXT 19,7X120             ;LB;DecorTiles     ;
01; 31;8049738;GOBI SHELL AC 84X84                     ;FP;Eliane         ;44;  1;8055727;GOBI SHELL AC 84X84                     ;LB;Eliane         ;
01; 31;8049738;GOBI SHELL AC 84X84                     ;FP;Eliane         ;01; 31;8055886;GOBI SHELL AC 84X84                     ;FP;Eliane         ;
01; 31;8049739;GOBI SHELL EXT 84X84                    ;FP;Eliane         ;44;  1;8055728;GOBI SHELL EXT 84X84                    ;LB;Eliane         ;
01; 31;8049739;GOBI SHELL EXT 84X84                    ;FP;Eliane         ;01; 31;8055887;GOBI SHELL EXT 84X84                    ;FP;Eliane         ;
01; 31;8049742;GOBI GREIGE AC 84X84                    ;FP;Eliane         ;44;  1;8055723;GOBI GREIGE AC 84X84                    ;LB;Eliane         ;
01; 31;8049742;GOBI GREIGE AC 84X84                    ;FP;Eliane         ;01; 31;8055882;GOBI GREIGE AC 84X84                    ;FP;Eliane         ;
01; 31;8049743;GOBI GREIGE EXT 84X84                   ;FP;Eliane         ;44;  1;8055724;GOBI GREIGE EXT 84X84                   ;LB;Eliane         ;
01; 31;8049743;GOBI GREIGE EXT 84X84                   ;FP;Eliane         ;01; 31;8055883;GOBI GREIGE EXT 84X84                   ;FP;Eliane         ;
13;  1;8049762;KHALI OFF WHITE AC 59X59                ;LB;Eliane         ;13;  1;8057615;KHALI OFF WHITE AC 60X60 RET            ;PL;Eliane         ;
13;  1;8049763;KHALI MARFIM AC 59X59                   ;LB;Eliane         ;13;  1;8057613;KHALI MARFIM AC 60X60 RET               ;PL;Eliane         ;
13;  1;8049765;KHALI GRIS AC 59X59                     ;LB;Eliane         ;13;  1;8057611;KHALI GRIS AC 60X60 RET                 ;PL;Eliane         ;
13;  1;8049766;KHALI OFF WHITE EXT 59X59               ;LB;Eliane         ;13;  1;8057616;KHALI OFF WHITE EXT 60X60 RET           ;PL;Eliane         ;
13;  1;8049767;KHALI MARFIM EXT 59X59                  ;LB;Eliane         ;13;  1;8057614;KHALI MARFIM EXT 60X60 RET              ;PL;Eliane         ;
13;  1;8049769;KHALI GRIS EXT 59X59                    ;LB;Eliane         ;13;  1;8057612;KHALI GRIS EXT 60X60 RET                ;PL;Eliane         ;
13;  1;8049778;KHALI OFF WHITE AC 60X120               ;FP;Eliane         ;13;  1;8056067;KHALI OFF WHITE AC 60X120               ;FP;Eliane         ;
13;  1;8049778;KHALI OFF WHITE AC 60X120               ;FP;Eliane         ;13;  1;8066180;KHALI OFF WHITE AC 60X120R              ;LB;Eliane         ;
13;  1;8049790;SAMPA OFF WHITE AC 60X120               ;FP;DecorTiles     ;13;  1;8056081;SAMPA OFF WHITE AC 60X120               ;FP;DecorTiles     ;
13;  1;8049790;SAMPA OFF WHITE AC 60X120               ;FP;DecorTiles     ;13;  1;8066186;SAMPA OFF WHITE AC 60X120R              ;LB;DecorTiles     ;
13;  1;8049796;SAMPA CINZA AC 60X120                   ;FP;DecorTiles     ;13;  1;8056077;SAMPA CINZA AC 60X120                   ;FP;DecorTiles     ;
13;  1;8049796;SAMPA CINZA AC 60X120                   ;FP;DecorTiles     ;13;  1;8066185;SAMPA CINZA AC 60X120R                  ;LB;DecorTiles     ;
13;  1;8049816;KHALI OFF WHITE AC 60X60                ;LB;Eliane         ;13;  1;8059233;KHALI OFF WHITE AC 61X61                ;PL;Eliane         ;
13;  1;8049817;KHALI MARFIM AC 60X60                   ;LB;Eliane         ;13;  1;8059231;KHALI MARFIM AC 61X61                   ;PL;Eliane         ;
13;  1;8049819;KHALI GRIS AC 60X60                     ;LB;Eliane         ;13;  1;8059229;KHALI GRIS AC 61X61                     ;PL;Eliane         ;
13;  1;8049820;KHALI OFF WHITE EXT 60X60               ;LB;Eliane         ;13;  1;8059234;KHALI OFF WHITE EXT 61X61               ;PL;Eliane         ;
13;  1;8049821;KHALI MARFIM EXT 60X60                  ;LB;Eliane         ;13;  1;8059232;KHALI MARFIM EXT 61X61                  ;PL;Eliane         ;
13;  1;8049823;KHALI GRIS EXT 60X60                    ;LB;Eliane         ;13;  1;8059230;KHALI GRIS EXT 61X61                    ;PL;Eliane         ;
01; 31;8049890;KHALI OFF WHITE AC 60X60                ;FP;Eliane         ;01; 31;8057532;KHALI OFF WHITE AC 60X60                ;LB;Eliane         ;
01; 31;8049891;KHALI MARFIM AC 60X60                   ;FP;Eliane         ;01; 31;8057530;KHALI MARFIM AC 60X60                   ;LB;Eliane         ;
01; 31;8049893;KHALI GRIS AC 60X60                     ;FP;Eliane         ;01; 31;8057528;KHALI GRIS AC 60X60                     ;LB;Eliane         ;
01; 31;8049894;KHALI OFF WHITE EXT 60X60               ;FP;Eliane         ;01; 31;8057533;KHALI OFF WHITE EXT 60X60               ;LB;Eliane         ;
01; 31;8049895;KHALI MARFIM EXT 60X60                  ;FP;Eliane         ;01; 31;8057531;KHALI MARFIM EXT 60X60                  ;LB;Eliane         ;
01; 31;8049897;KHALI GRIS EXT 60X60                    ;FP;Eliane         ;01; 31;8057529;KHALI GRIS EXT 60X60                    ;LB;Eliane         ;
01; 63;8049898;BOTANICA FENDI MA 60X120                ;FP;DecorTiles     ;01; 63;8055977;BOTANICA FENDI MA 60X120                ;LB;DecorTiles     ;
01; 63;8049899;BOTANICA AMBAR MA 60X120                ;FP;DecorTiles     ;01; 63;8055974;BOTANICA AMBAR MA 60X120                ;LB;DecorTiles     ;
01; 63;8049899;BOTANICA AMBAR MA 60X120                ;FP;DecorTiles     ;01; 63;8056394;FUNDO BOTANICA AMBAR MA 61X121,2        ;PL;DecorTiles     ;
01; 63;8049900;BOTANICA BRISE AMBAR MA 60X120          ;FP;DecorTiles     ;01; 63;8055975;BOTANICA BRISE AMBAR MA 60X120          ;LB;DecorTiles     ;
01;198;8050151;MINIMUM AREIA EXT RS 14,5X80            ;FP;Eliane         ;01;198;8058997;MINIMUM AREIA EXT RS 14,5X80            ;LB;Eliane         ;
01;198;8050152;MINIMUM CIMENTO GPI NA 30X90            ;LB;Eliane         ;01;198;8059635;MINIMUM CIMENTO GPI NA 30X90            ;PL;Eliane         ;
01; 63;8050279;MUNARI MARFIM AC 120X120                ;FP;Eliane         ;01; 63;8054822;MUNARI MARFIM AC 120X120                ;LB;Eliane         ;
01; 63;8050279;MUNARI MARFIM AC 120X120                ;FP;Eliane         ;13; 34;8066145;MUNARI MARFIM AC 120X120                ;LB;Eliane         ;
01; 63;8050304;SAMPA OFF WHITE AC 60X120               ;FP;DecorTiles     ;01; 63;8056026;SAMPA OFF WHITE AC 60X120               ;LB;DecorTiles     ;
01; 54;8050312;NIVELA PISO FLEX (BASE) 1,0mm PCT 50pc  ;LB;Eliane         ;13; 34;8067972;NIVELA PISO FLEX (BASE) 1,0mm PCT 50p   ;LB;Eliane         ;
01; 54;8050313;NIVELA PISO FLEX (BASE) 1,5mm PCT 50pc  ;LB;Eliane         ;13; 34;8067973;NIVELA PISO FLEX (BASE) 1,5mm PCT 50p   ;LB;Eliane         ;
01; 54;8050314;NIVELA PISO FLEX (BASE) 2,0mm PCT 50pc  ;LB;Eliane         ;13; 34;8067974;NIVELA PISO FLEX (BASE) 2,0mm PCT 50p   ;LB;Eliane         ;
01; 54;8050315;NIVELA PISO FLEX (CUNHA) PCT 25pc       ;LB;Eliane         ;01; 54;8064539;NIVELA PISO FLEX (CUNHA) PCT 50pc       ;PL;Eliane         ;
01; 54;8050315;NIVELA PISO FLEX (CUNHA) PCT 25pc       ;LB;Eliane         ;13; 34;8067976;NIVELA PISO FLEX (CUNHA) PCT 25pc       ;LB;Eliane         ;
01; 63;8050404;MUNARI BRANCO EXT 120X120               ;FP;Eliane         ;01; 63;8054819;MUNARI BRANCO EXT 120X120               ;LB;Eliane         ;
01; 63;8050405;BORDA KHALI OFF WHITE EXT 40X120        ;FP;Eliane         ;01; 63;8055062;BORDA KHALI OFF WHITE EXT 40X120        ;FP;Eliane         ;
01; 63;8050405;BORDA KHALI OFF WHITE EXT 40X120        ;FP;Eliane         ;01;210;8064978;BORDA KHALI OFF WHITE EXT 40X120        ;LB;Eliane         ;
01; 63;8050406;BORDA KHALI MARFIM EXT 40X120           ;FP;Eliane         ;01; 63;8055058;BORDA KHALI MARFIM EXT 40X120           ;FP;Eliane         ;
01; 63;8050406;BORDA KHALI MARFIM EXT 40X120           ;FP;Eliane         ;01;210;8064977;BORDA KHALI MARFIM EXT 40X120           ;LB;Eliane         ;
01; 63;8050408;BORDA KHALI GRIS EXT 40X120             ;FP;Eliane         ;01; 63;8055054;BORDA KHALI GRIS EXT 40X120             ;FP;Eliane         ;
01; 63;8050408;BORDA KHALI GRIS EXT 40X120             ;FP;Eliane         ;01;210;8064976;BORDA KHALI GRIS EXT 40X120             ;LB;Eliane         ;
01; 63;8050409;BORDA KHALI OFF WHITE EXT 30X90         ;FP;Eliane         ;01; 63;8059933;BORDA KHALI OFF WHITE EXT 30X90         ;FP;Eliane         ;
01; 63;8050409;BORDA KHALI OFF WHITE EXT 30X90         ;FP;Eliane         ;01;210;8064967;BORDA KHALI OFF WHITE EXT 30X90         ;LB;Eliane         ;
01; 63;8050410;BORDA KHALI MARFIM EXT 30X90            ;FP;Eliane         ;01; 63;8059932;BORDA KHALI MARFIM EXT 30X90            ;FP;Eliane         ;
01; 63;8050410;BORDA KHALI MARFIM EXT 30X90            ;FP;Eliane         ;01;210;8064966;BORDA KHALI MARFIM EXT 30X90            ;LB;Eliane         ;
01; 63;8050412;BORDA KHALI GRIS EXT 30X90              ;FP;Eliane         ;01; 63;8059931;BORDA KHALI GRIS EXT 30X90              ;FP;Eliane         ;
01; 63;8050412;BORDA KHALI GRIS EXT 30X90              ;FP;Eliane         ;01;210;8064965;BORDA KHALI GRIS EXT 30X90              ;LB;Eliane         ;
01; 63;8050413;BORDA BALI CAMEL EXT 40X120             ;FP;Eliane         ;01; 63;8059971;BORDA BALI CAMEL EXT 40X120             ;FP;Eliane         ;
01; 63;8050413;BORDA BALI CAMEL EXT 40X120             ;FP;Eliane         ;01;210;8064986;BORDA BALI CAMEL EXT 40X120             ;LB;Eliane         ;
