Item Fundo;Descricao;Med;Sit;Seq;Seq Alt;Dt ini val;Dt fim val;Item;Desc;Sit;Med;Emb;Desc.Emb;;;;
211460;ATLANTICO L-90 GRAY;pc;FP;30;0;08/07/1998;30/12/2050;1019619;PAINEL ES52065/001;FP;pc;;;;;;
211460;ATLANTICO L-90 GRAY;pc;FP;29;0;27/07/1998;30/12/2050;1020145;AZ2020/105;FP;pc;;;;;;
452084;BIANCO NA/50;m2;FP;1;0;12/06/1998;30/12/2050;1012495;PAINEL GR5050/014;FP;pc;;;;;;
211516;EXOTIC F-100 BEIGE;pc;FP;1;0;12/06/1998;30/12/2050;1010166;PAINEL AZ2533/094;FP;pc;;;;;;
211567;EXUBERANCE F-100 BEIGE;pc;FP;1;0;12/06/1998;30/12/2050;1010123;PAINEL AZ2533/090;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935697;ARROW 4.250 PEACH - CANCELADO;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935700;ARROW 4.250 GRAY - CANCELADO;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935719;ARROW 4.050 BEIGE;FP;pc;9222354;EMB.PAP.OND.3Q.12X29,5 FLECHA;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935727;ARROW 4.050 GREEN - CANCELADO;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935735;ARROW 4.050 GRAY;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935743;ARROW 4.100 BEIGE;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935751;ARROW 4.100 GRAY;FP;pc;9222354;EMB.PAP.OND.3Q.12X29,5 FLECHA;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935760;ARROW 4.300 BEIGE - CANCELADO;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935778;ARROW 4.300 GRAY -CANCELADO;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935786;ARROW 4.200 BEIGE;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935794;ARROW 4.200 GRAY;FP;pc;9222354;EMB.PAP.OND.3Q.12X29,5 FLECHA;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935808;ARROW 4.150 GRAY- CANCELADO;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;25/06/1996;30/12/2050;935816;ARROW 4.150 PEACH - CANCELADO;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;27/05/1997;30/12/2050;938289;ARROW 4.350 GRAY;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;27/05/1997;30/12/2050;938297;ARROW 4.350 PEACH;FP;pc;9222354;EMB.PAP.OND.3Q.12X29,5 FLECHA;;;;
211605;58.710;m2;FP;10;0;11/06/1997;30/12/2050;938661;ARROW 4.400 PEACH;FP;pc;9222354;EMB.PAP.OND.3Q.12X29,5 FLECHA;;;;
211605;58.710;m2;FP;10;0;11/06/1997;30/12/2050;938670;ARROW 4.400 SALMON;FP;pc;;;;;;
211605;58.710;m2;FP;10;0;11/06/1997;30/12/2050;938688;ARROW 4.400 GRAY;FP;pc;9222354;EMB.PAP.OND.3Q.12X29,5 FLECHA;;;;
211605;58.710;m2;FP;10;0;24/11/1997;30/12/2050;940232;ARROW 4.050 BEIGE*;FP;pc;9227031;EMB.PAP.OND.MICRO 3Q.12X29,5 AUTO-;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940240;ARROW 4.050 GRAY*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940259;ARROW 4.100 BEIGE*;FP;pc;9227031;EMB.PAP.OND.MICRO 3Q.12X29,5 AUTO-;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940267;ARROW 4.100 GRAY*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940275;ARROW 4.200 BEIGE*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940283;ARROW 4.200 GRAY*;FP;pc;9227031;EMB.PAP.OND.MICRO 3Q.12X29,5 AUTO-;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940291;ARROW 4.350 GRAY*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940305;ARROW 4.350 PEACH*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940313;ARROW 4.400 GRAY*;FP;pc;9227031;EMB.PAP.OND.MICRO 3Q.12X29,5 AUTO-;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940321;ARROW 4.400 PEACH*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/11/1997;30/12/2050;940330;ARROW 4.400 SALMON*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;30/06/1998;30/12/2050;942146;ODYSSEUS L-500 BEIGE;FP;pc;9222354;EMB.PAP.OND.3Q.12X29,5 FLECHA;;;;
211605;58.710;m2;FP;20;0;29/06/1998;30/12/2050;942154;ODYSSEUS L-500 GRAY;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/07/1998;30/12/2050;943088;ODYSSEUS L-500 BEIGE*;FP;pc;;;;;;
211605;58.710;m2;FP;20;0;24/07/1998;30/12/2050;943096;ODYSSEUS L-500 GRAY*;FP;pc;;;;;;
211630;VISION WHITE;m2;FP;20;0;07/05/1998;30/12/2050;941476;VISION I-100 WHITE FP/520;FP;pc;9215669;EMB.PAP.OND.3Q.20X20 FESTONE AE1;;;;
211630;VISION WHITE;m2;FP;20;0;03/07/2000;30/12/2050;948616;VISION I-200 WHITE;FP;pc;9215669;EMB.PAP.OND.3Q.20X20 FESTONE AE1;;;;
211630;VISION WHITE;m2;FP;1;0;21/07/1999;30/12/2050;1025490;PAINEL VISION BG GR;FP;pc;;;;;;
211630;VISION WHITE;m2;FP;1;0;22/07/1999;30/12/2050;1026755;PAINEL VISION BG GR;FP;pc;;;;;;
211656;VISION PLUS BEIGE;m2;FP;20;0;06/05/1998;30/12/2050;941492;VISION PLUS I-100 BEIGE FP/521;FP;pc;;;;;;
211656;VISION PLUS BEIGE;m2;FP;20;0;07/05/1998;30/12/2050;941514;VISION PLUS I-100 GRAY FP/521;FP;pc;9215669;EMB.PAP.OND.3Q.20X20 FESTONE AE1;;;;
211656;VISION PLUS BEIGE;m2;FP;10;0;03/07/2000;30/12/2050;948624;VISION PLUS I-200 BEIGE;FP;pc;9215669;EMB.PAP.OND.3Q.20X20 FESTONE AE1;;;;
211656;VISION PLUS BEIGE;m2;FP;3;0;22/03/1999;30/12/2050;1008560;PL. VISION PLUS BEIGE/WHITE;FP;pc;;;;;;
211656;VISION PLUS BEIGE;m2;FP;8;0;08/02/1999;30/12/2050;1021192;PAINEL VISION BG GR;FP;pc;;;;;;
211672;37.060/F;m2;FP;2;0;15/04/1998;30/12/2050;1008552;PL. 37.055/37.060/37.065;FP;pc;;;;;;
211770;PRINCE BONE/1;m2;FP;20;0;09/02/1998;30/12/2050;211745;PRINCE BONE CJ;FP;m2;;;;;;
211770;PRINCE BONE/1;m2;FP;4;0;01/11/1999;30/12/2050;1030469;PAINEL PRINCE;FP;pc;;;;;;
211770;PRINCE BONE/1;m2;FP;4;0;01/11/1999;30/12/2050;1030477;PAINEL PRINCE;FP;pc;;;;;;
211770;PRINCE BONE/1;m2;FP;4;0;01/11/1999;30/12/2050;1030485;PAINEL PRINCE;FP;pc;;;;;;
211788;PRINCE BONE/2;m2;FP;30;0;09/02/1998;30/12/2050;211745;PRINCE BONE CJ;FP;m2;;;;;;
211788;PRINCE BONE/2;m2;FP;4;0;07/05/1998;30/12/2050;1008676;PL. PRINCE BONE CJ;FP;pc;;;;;;
211788;PRINCE BONE/2;m2;FP;5;0;08/02/1999;30/12/2050;1021214;PAINEL PRINCE;FP;pc;;;;;;
211796;PRINCE GRAY/1;m2;FP;20;0;09/02/1998;30/12/2050;211753;PRINCE GRAY CJ;FP;m2;;;;;;
211800;PRINCE GRAY/2;m2;FP;30;0;09/02/1998;30/12/2050;211753;PRINCE GRAY CJ;FP;m2;;;;;;
211800;PRINCE GRAY/2;m2;FP;4;0;07/05/1998;30/12/2050;1008684;PL. PRINCE GRAY CJ;FP;pc;;;;;;
211800;PRINCE GRAY/2;m2;FP;10;0;08/02/1999;30/12/2050;1021214;PAINEL PRINCE;FP;pc;;;;;;
211818;PRINCE WHITE/1;m2;FP;20;0;09/02/1998;30/12/2050;211761;PRINCE WHITE CJ;FP;m2;;;;;;
211818;PRINCE WHITE/1;m2;FP;1;0;01/11/1999;30/12/2050;1030469;PAINEL PRINCE;FP;pc;;;;;;
211818;PRINCE WHITE/1;m2;FP;1;0;01/11/1999;30/12/2050;1030477;PAINEL PRINCE;FP;pc;;;;;;
211818;PRINCE WHITE/1;m2;FP;1;0;01/11/1999;30/12/2050;1030485;PAINEL PRINCE;FP;pc;;;;;;
211826;PRINCE WHITE/2;m2;FP;30;0;09/02/1998;30/12/2050;211761;PRINCE WHITE CJ;FP;m2;;;;;;
211826;PRINCE WHITE/2;m2;FP;4;0;07/05/1998;30/12/2050;1008692;PL. PRINCE WHITE CJ;FP;pc;;;;;;
211826;PRINCE WHITE/2;m2;FP;15;0;08/02/1999;30/12/2050;1021214;PAINEL PRINCE;FP;pc;;;;;;
211966;CANZIONE CHAMPAGNE;m2;FP;1;0;17/06/1998;30/12/2050;1015451;PAINEL AZ3030/050;FP;pc;;;;;;
211990;CANZIONE ACQUA;m2;FP;3;0;17/06/1998;30/12/2050;1015460;PAINEL AZ3030/051;FP;pc;;;;;;
212008;HARMONIA PLUS SALMON;m2;FP;20;0;08/07/1997;30/12/2050;939030;GREMIO ELIANE V -97;FP;m2;;;;;;
212008;HARMONIA PLUS SALMON;m2;FP;1;0;17/06/1998;30/12/2050;1015044;PAINEL AZ3030/009;FP;pc;;;;;;
212008;HARMONIA PLUS SALMON;m2;FP;1;0;18/06/1998;30/12/2050;1015125;PAINEL AZ3030/017;FP;pc;;;;;;
212008;HARMONIA PLUS SALMON;m2;FP;1;0;18/06/1998;30/12/2050;1015222;PAINEL AZ3030/027;FP;pc;;;;;;
212008;HARMONIA PLUS SALMON;m2;FP;2;0;17/06/1998;30/12/2050;1015320;PAINEL AZ3030/037;FP;pc;;;;;;
212016;HARMONIA PLUS GRAY;m2;FP;1;0;17/06/1998;30/12/2050;1015052;PAINEL AZ3030/010;FP;pc;;;;;;
212016;HARMONIA PLUS GRAY;m2;FP;1;0;18/06/1998;30/12/2050;1015109;PAINEL AZ3030/015;FP;pc;;;;;;
212016;HARMONIA PLUS GRAY;m2;FP;1;0;18/06/1998;30/12/2050;1015206;PAINEL AZ3030/025;FP;pc;;;;;;
212016;HARMONIA PLUS GRAY;m2;FP;2;0;17/06/1998;30/12/2050;1015338;PAINEL AZ3030/038;FP;pc;;;;;;
212024;HARMONIA PLUS ICE;m2;FP;3;0;17/06/1998;30/12/2050;1015028;PAINEL AZ3030/007;FP;pc;;;;;;
212024;HARMONIA PLUS ICE;m2;FP;2;0;17/06/1998;30/12/2050;1015311;PAINEL AZ3030/036;FP;pc;;;;;;
212024;HARMONIA PLUS ICE;m2;FP;1;0;18/06/1998;30/12/2050;1015389;PAINEL AZ3030/043;FP;pc;;;;;;
212024;HARMONIA PLUS ICE;m2;FP;1;0;18/06/1998;30/12/2050;1015540;PAINEL AZ3030/059;FP;pc;;;;;;
212032;HARMONIA PLUS WHITE;m2;FP;3;0;17/06/1998;30/12/2050;1015036;PAINEL AZ3030/008;FP;pc;;;;;;
212040;HARMONIA ICE;m2;FP;1;0;17/06/1998;30/12/2050;1015060;PAINEL AZ3030/011;FP;pc;;;;;;
212040;HARMONIA ICE;m2;FP;1;0;17/06/1998;30/12/2050;1015346;PAINEL AZ3030/039;FP;pc;;;;;;
212040;HARMONIA ICE;m2;FP;1;0;18/06/1998;30/12/2050;1015362;PAINEL AZ3030/041;FP;pc;;;;;;
212040;HARMONIA ICE;m2;FP;1;0;18/06/1998;30/12/2050;1015524;PAINEL AZ3030/057;FP;pc;;;;;;
929689;CEZANNE PEACH;pc;FP;4;0;14/05/1997;30/12/2050;1005065;PAINEL F-7 PORCELLANATO/011;FP;pc;;;;;;
929689;CEZANNE PEACH;pc;FP;4;0;10/06/1998;30/12/2050;1009818;PAINEL AZ2533/059;FP;pc;;;;;;
929689;CEZANNE PEACH;pc;FP;12;0;09/07/1998;30/12/2050;1019643;PAINEL ES925/001;FP;pc;;;;;;
929689;CEZANNE PEACH;pc;FP;6;0;09/02/1999;30/12/2050;1021710;PAINEL PARADISO;FP;pc;;;;;;
212059;GRACE WHITE;m2;FP;1;0;18/06/1998;30/12/2050;1015141;PAINEL AZ3030/019;FP;pc;;;;;;
212059;GRACE WHITE;m2;FP;1;0;18/06/1998;30/12/2050;1015354;PAINEL AZ3030/040;FP;pc;;;;;;
212059;GRACE WHITE;m2;FP;1;0;18/06/1998;30/12/2050;1015494;PAINEL AZ3030/054;FP;pc;;;;;;
212083;TONALE ICE;m2;FP;1;0;17/06/1998;30/12/2050;1015001;PAINEL AZ3030/005;FP;pc;;;;;;
212083;TONALE ICE;m2;FP;1;0;17/06/1998;30/12/2050;1015010;PAINEL AZ3030/006;FP;pc;;;;;;
212083;TONALE ICE;m2;FP;1;0;18/06/1998;30/12/2050;1015087;PAINEL AZ3030/013;FP;pc;;;;;;
212091;MUSICALE WHITE;m2;FP;3;0;19/02/1999;30/12/2050;1023292;PAINEL MUSICALE;FP;pc;;;;;;
212113;MUSICALE GRAY;m2;FP;1;0;18/06/1998;30/12/2050;1015419;PAINEL AZ3030/046;FP;pc;;;;;;
212113;MUSICALE GRAY;m2;FP;1;0;17/06/1998;30/12/2050;1015478;PAINEL AZ3030/052;FP;pc;;;;;;
212113;MUSICALE GRAY;m2;FP;3;0;18/06/1998;30/12/2050;1015486;PAINEL AZ3030/053;FP;pc;;;;;;
212113;MUSICALE GRAY;m2;FP;5;0;19/02/1999;30/12/2050;1023292;PAINEL MUSICALE;FP;pc;;;;;;
212121;SERENATA GRAY;m2;FP;10;0;15/05/1997;30/12/2050;937827;SONATA L-100 GRAY;FP;pc;;;;;;
212121;SERENATA GRAY;m2;FP;10;0;16/05/1997;30/12/2050;937886;HARMONIA L-100 GRAY;FP;pc;9225466;EMB.PAP.OND.7X30 LISTELO;;;;
212121;SERENATA GRAY;m2;FP;10;0;16/05/1997;30/12/2050;937924;SONATA L-200 GRAY;FP;pc;9225466;EMB.PAP.OND.7X30 LISTELO;;;;
212121;SERENATA GRAY;m2;FP;10;0;04/06/1997;30/12/2050;938483;HARMONIA L-200 GRAY;FP;pc;;;;;;
212121;SERENATA GRAY;m2;FP;10;0;11/06/1997;30/12/2050;938734;SONATA L-400 GRAY;FP;pc;;;;;;
212121;SERENATA GRAY;m2;FP;3;0;18/06/1998;30/12/2050;1015400;PAINEL AZ3030/045;FP;pc;;;;;;
212130;SERENATA ICE;m2;FP;10;0;15/05/1997;30/12/2050;937851;SONATA L-100 ICE;FP;pc;;;;;;
212130;SERENATA ICE;m2;FP;10;0;15/05/1997;30/12/2050;937878;HARMONIA L-100 ICE;FP;pc;;;;;;
212130;SERENATA ICE;m2;FP;10;0;15/05/1997;30/12/2050;937894;TONALE L-200 ICE;FP;pc;;;;;;
212130;SERENATA ICE;m2;FP;10;0;15/05/1997;30/12/2050;937908;TONALE L-100 ICE;FP;pc;;;;;;
212130;SERENATA ICE;m2;FP;10;0;15/05/1997;30/12/2050;937916;SONATA L-200 ICE;FP;pc;;;;;;
212130;SERENATA ICE;m2;FP;10;0;04/06/1997;30/12/2050;938467;HARMONIA L-200 ICE;FP;pc;;;;;;
212148;SERENATA BEIGE;m2;FP;10;0;15/05/1997;30/12/2050;937835;SONATA L-100 BEIGE;FP;pc;;;;;;
212148;SERENATA BEIGE;m2;FP;10;0;15/05/1997;30/12/2050;937860;HARMONIA L-100 BEIGE;FP;pc;;;;;;
212148;SERENATA BEIGE;m2;FP;10;0;15/05/1997;30/12/2050;937940;HARMONIA L-200 BEIGE;FP;pc;;;;;;
212148;SERENATA BEIGE;m2;FP;10;0;11/06/1997;30/12/2050;938645;HARMONIA L-400 BEIGE;FP;pc;;;;;;
212148;SERENATA BEIGE;m2;FP;10;0;12/06/1997;30/12/2050;938700;SONATA L-300 BEIGE;FP;pc;9225466;EMB.PAP.OND.7X30 LISTELO;;;;
212156;SERENATA SALMON;m2;FP;10;0;15/05/1997;30/12/2050;937843;SONATA L-100 SALMON;FP;pc;;;;;;
212156;SERENATA SALMON;m2;FP;10;0;15/05/1997;30/12/2050;937932;SONATA L-200 SALMON;FP;pc;;;;;;
212156;SERENATA SALMON;m2;FP;10;0;12/06/1997;30/12/2050;938696;SONATA L-300 SALMON;FP;pc;9225466;EMB.PAP.OND.7X30 LISTELO;;;;
212164;SERENATA WHITE;m2;FP;10;0;04/06/1997;30/12/2050;938475;HARMONIA L-200 WHITE;FP;pc;;;;;;
212164;SERENATA WHITE;m2;FP;10;0;11/06/1997;30/12/2050;938653;HARMONIA L-400 WHITE;FP;pc;;;;;;
212164;SERENATA WHITE;m2;FP;10;0;12/06/1997;30/12/2050;938718;SONATA L-300 WHITE;FP;pc;9225466;EMB.PAP.OND.7X30 LISTELO;;;;
212164;SERENATA WHITE;m2;FP;10;0;11/06/1997;30/12/2050;938726;HARMONIA L-500 WHITE;FP;pc;;;;;;
212164;SERENATA WHITE;m2;FP;1;0;18/06/1998;30/12/2050;1015303;PAINEL AZ3030/035;FP;pc;;;;;;
212164;SERENATA WHITE;m2;FP;1;0;18/06/1998;30/12/2050;1015435;PAINEL AZ3030/048;FP;pc;;;;;;
212164;SERENATA WHITE;m2;FP;3;0;09/02/1999;30/12/2050;1021877;PAINEL TONALE E SERENATA;FP;pc;;;;;;
212172;SONATA ICE;m2;FP;1;0;18/06/1998;30/12/2050;1015265;PAINEL AZ3030/031;FP;pc;;;;;;
212172;SONATA ICE;m2;FP;1;0;18/06/1998;30/12/2050;1015656;PAINEL AZ3030/070;FP;pc;;;;;;
212180;SONATA SALMON;m2;FP;1;0;18/06/1998;30/12/2050;1015184;PAINEL AZ3030/023;FP;pc;;;;;;
212180;SONATA SALMON;m2;FP;1;0;18/06/1998;30/12/2050;1015281;PAINEL AZ3030/033;FP;pc;;;;;;
212180;SONATA SALMON;m2;FP;1;0;18/06/1998;30/12/2050;1015630;PAINEL AZ3030/068;FP;pc;;;;;;
212180;SONATA SALMON;m2;FP;14;0;09/02/1999;30/12/2050;1021850;PAINEL SONATA;FP;pc;;;;;;
212199;SONATA GRAY;m2;FP;1;0;17/06/1998;30/12/2050;1014994;PAINEL AZ3030/004;FP;pc;;;;;;
212199;SONATA GRAY;m2;FP;1;0;18/06/1998;30/12/2050;1015168;PAINEL AZ3030/021;FP;pc;;;;;;
212199;SONATA GRAY;m2;FP;1;0;18/06/1998;30/12/2050;1015613;PAINEL AZ3030/066;FP;pc;;;;;;
929697;CEZANNE CHAMPAGNE;pc;FP;2;1;07/07/1995;30/12/2050;1000802;PL. PARADISO/CEZANNE;FP;pc;;;;;;
929697;CEZANNE CHAMPAGNE;pc;FP;4;0;10/06/1998;30/12/2050;1009796;PAINEL AZ2533/057;FP;pc;;;;;;
212202;SONATA BEIGE;m2;FP;1;0;18/06/1998;30/12/2050;1015249;PAINEL AZ3030/029;FP;pc;;;;;;
212202;SONATA BEIGE;m2;FP;5;0;09/02/1999;30/12/2050;1021850;PAINEL SONATA;FP;pc;;;;;;
212210;REFLEX BEIGE;m2;FP;4;0;07/05/1998;30/12/2050;1008765;PL. INCANTI/REFLEX;FP;pc;;;;;;
212237;INCANTI GRAY;m2;FP;3;0;07/05/1998;30/12/2050;1008765;PL. INCANTI/REFLEX;FP;pc;;;;;;
212288;PRINCE COZ. WHITE/1;m2;FP;20;0;02/04/1998;30/12/2050;212253;PRINCE COZ. WHITE CJ;FP;m2;;;;;;
212296;PRINCE COZ. WHITE/2;m2;FP;30;0;02/04/1998;30/12/2050;212253;PRINCE COZ. WHITE CJ;FP;m2;;;;;;
212296;PRINCE COZ. WHITE/2;m2;FP;4;0;07/05/1998;30/12/2050;1008722;PL. PRINCE COZ. WHITE CJ;FP;pc;;;;;;
212296;PRINCE COZ. WHITE/2;m2;FP;12;0;08/02/1999;30/12/2050;1021214;PAINEL PRINCE;FP;pc;;;;;;
212300;PRINCE COZ. GRAY/1;m2;FP;20;0;02/04/1998;30/12/2050;212261;PRINCE COZ. GRAY CJ;FP;m2;;;;;;
212318;PRINCE COZ. GRAY/2;m2;FP;30;0;02/04/1998;30/12/2050;212261;PRINCE COZ. GRAY CJ;FP;m2;;;;;;
212318;PRINCE COZ. GRAY/2;m2;FP;4;0;07/05/1998;30/12/2050;1008714;PL. PRINCE COZ. GRAY CJ;FP;pc;;;;;;
212318;PRINCE COZ. GRAY/2;m2;FP;7;0;08/02/1999;30/12/2050;1021214;PAINEL PRINCE;FP;pc;;;;;;
212326;PRINCE COZ. BONE/1;m2;FP;20;0;02/04/1998;30/12/2050;212270;PRINCE COZ. BONE CJ;FP;m2;;;;;;
212334;PRINCE COZ. BONE/2;m2;FP;30;0;02/04/1998;30/12/2050;212270;PRINCE COZ. BONE CJ;FP;m2;;;;;;
212334;PRINCE COZ. BONE/2;m2;FP;4;0;07/05/1998;30/12/2050;1008706;PL. PRINCE COZ. BONE CJ;FP;pc;;;;;;
212334;PRINCE COZ. BONE/2;m2;FP;2;0;08/02/1999;30/12/2050;1021214;PAINEL PRINCE;FP;pc;;;;;;
212385;34710/1;m2;FP;20;0;10/04/1998;30/12/2050;212350;34710 CJ;FP;m2;;;;;;
212385;34710/1;m2;FP;3;0;07/05/1998;30/12/2050;1008730;PL. 34710 CJ;FP;pc;;;;;;
212393;34710/2;m2;FP;30;0;10/04/1998;30/12/2050;212350;34710 CJ;FP;m2;;;;;;
212407;34720/1;m2;FP;20;0;10/04/1998;30/12/2050;212369;34720 CJ;FP;m2;;;;;;
212407;34720/1;m2;FP;3;0;07/05/1998;30/12/2050;1008749;PL. 34720 CJ;FP;pc;;;;;;
212415;34720/2;m2;FP;30;0;10/04/1998;30/12/2050;212369;34720 CJ;FP;m2;;;;;;
212423;34730/1;m2;FP;20;0;10/04/1998;30/12/2050;212377;34730 CJ;FP;m2;;;;;;
212423;34730/1;m2;FP;3;0;07/05/1998;30/12/2050;1008757;PL. 34730 CJ;FP;pc;;;;;;
212431;34730/2;m2;FP;30;0;10/04/1998;30/12/2050;212377;34730 CJ;FP;m2;;;;;;
212440;34710/F;m2;FP;10;0;10/04/1998;30/12/2050;212350;34710 CJ;FP;m2;;;;;;
212440;34710/F;m2;FP;2;0;07/05/1998;30/12/2050;1008730;PL. 34710 CJ;FP;pc;;;;;;
212458;34720/F;m2;FP;10;0;10/04/1998;30/12/2050;212369;34720 CJ;FP;m2;;;;;;
212458;34720/F;m2;FP;2;0;07/05/1998;30/12/2050;1008749;PL. 34720 CJ;FP;pc;;;;;;
212466;34730/F;m2;FP;10;0;10/04/1998;30/12/2050;212377;34730 CJ;FP;m2;;;;;;
212466;34730/F;m2;FP;2;0;07/05/1998;30/12/2050;1008757;PL. 34730 CJ;FP;pc;;;;;;
212474;GIRASSOL L-200 ORANGE;pc;FP;2;0;15/05/1998;30/12/2050;1008960;PL. GIRASSOL ORANGE C/ DECOR;FP;pc;;;;;;
212482;GIRASSOL L-200 YELLOW;pc;FP;2;0;15/05/1998;30/12/2050;1008951;PL. GIRASSOL YELLOW C/ DECOR;FP;pc;;;;;;
212490;GIRASSOL BORBER ORANGE;m2;FP;6;0;11/05/1999;30/12/2050;1022512;PAINEL GIRASSOL;FP;pc;;;;;;
212504;GIRASSOL I-1 ORANGE;pc;FP;4;0;15/05/1998;30/12/2050;1008960;PL. GIRASSOL ORANGE C/ DECOR;FP;pc;;;;;;
212512;GIRASSOL I-2 ORANGE;pc;FP;9;0;11/05/1999;30/12/2050;1022512;PAINEL GIRASSOL;FP;pc;;;;;;
212520;GIRASSOL I-3 ORANGE;pc;FP;6;0;15/05/1998;30/12/2050;1008960;PL. GIRASSOL ORANGE C/ DECOR;FP;pc;;;;;;
212539;GIRASSOL BORDER YELLOW;pc;FP;1;0;11/05/1999;30/12/2050;1022512;PAINEL GIRASSOL;FP;pc;;;;;;
212547;GIRASSOL I-1 YELLOW;pc;FP;4;0;15/05/1998;30/12/2050;1008951;PL. GIRASSOL YELLOW C/ DECOR;FP;pc;;;;;;
212555;GIRASSOL I-2 YELLOW;pc;FP;4;0;11/05/1999;30/12/2050;1022512;PAINEL GIRASSOL;FP;pc;;;;;;
212563;GIRASSOL I-3 YELLOW;pc;FP;6;0;15/05/1998;30/12/2050;1008951;PL. GIRASSOL YELLOW C/ DECOR;FP;pc;;;;;;
212598;LEGACY WHITE 11;m2;FP;20;0;01/09/1998;30/12/2050;943606;RELOGIO 28GAC /1998;FP;m2;;;;;;
212598;LEGACY WHITE 11;m2;FP;20;0;23/11/1998;30/12/2050;943967;MEMORIAL IRMA DULCE;FP;m2;;;;;;
212598;LEGACY WHITE 11;m2;FP;20;0;26/11/1998;30/12/2050;944025;CONVITE C.M.G /1998;FP;m2;;;;;;
212598;LEGACY WHITE 11;m2;FP;20;0;25/01/1999;30/12/2050;944513;II MOTO RINCAO;FP;pc;;;;;;
212598;LEGACY WHITE 11;m2;FP;20;0;02/12/1999;30/12/2050;946192;SAGRADO CORACAO DE JESUS E MARIA;FP;pc;;;;;;
212598;LEGACY WHITE 11;m2;FP;20;0;02/12/1999;30/12/2050;946206;MAE RAINHA;FP;pc;;;;;;
212598;LEGACY WHITE 11;m2;FP;20;0;26/04/2000;30/12/2050;947237;DIAS DAS MAES/2000;FP;m2;;;;;;
212598;LEGACY WHITE 11;m2;FP;10;0;08/02/1999;30/12/2050;1020960;PAINEL LEGACY 11X11;FP;pc;;;;;;
212598;LEGACY WHITE 11;m2;FP;15;0;22/07/1999;30/12/2050;1026666;PAINEL LEGACY 11X11;FP;pc;;;;;;
212601;LEGACY SNOW 11;m2;FP;6;0;28/07/1999;30/12/2050;1028740;PAINEL LEGACY 11X11;FP;pc;;;;;;
212628;LEGACY ALMOND 11;m2;FP;1;0;28/07/1999;30/12/2050;1028740;PAINEL LEGACY 11X11;FP;pc;;;;;;
212644;LEGACY WHITE MATTE 11;m2;FP;16;0;28/07/1999;30/12/2050;1028740;PAINEL LEGACY 11X11;FP;pc;;;;;;
212660;LEGACY BONE MATTE 11;m2;FP;5;0;28/07/1999;30/12/2050;1028740;PAINEL LEGACY 11X11;FP;pc;;;;;;
212768;STAR BONE;m2;FP;10;0;01/01/2002;30/12/2050;219312;STAR BONE RODAPE 30#;FP;pc;5133815;EMB.PAP.OND.30X30 AUTOM.FR I;5146747;EMB.PAP.OND.7,5X30CM REF.RODAPE;;
212768;STAR BONE;m2;FP;2;0;15/05/1998;30/12/2050;1008889;PL. STAR BONE;FP;pc;;;;;;
212768;STAR BONE;m2;FP;3;0;17/06/1998;30/12/2050;1010360;PAINEL PS3030/014;FP;pc;;;;;;
212768;STAR BONE;m2;FP;3;0;18/06/1998;30/12/2050;1015508;PAINEL AZ3030/055;FP;pc;;;;;;
212768;STAR BONE;m2;FP;3;0;18/06/1998;30/12/2050;1015621;PAINEL AZ3030/067;FP;pc;;;;;;
212768;STAR BONE;m2;FP;3;0;30/07/1998;30/12/2050;1020323;PAINEL AZ2030/037;FP;pc;;;;;;
